# Header: Npoints zmin zmax IMF Hubble Comment
# 39 0.0 0.2 0.0 1.0 Li & White 2009
10.71 -2.888 -2.762 -3.015 1
10.91 -2.910 -2.779 -3.043 1
11.11 -2.985 -2.840 -3.132 1
11.31 -3.286 -3.088 -3.492 1
11.51 -3.888 -3.463 -4.385 1
# 9 2.5 3.5 0.24 0.7 Santini 2012
9.88 -2.564 -2.351 -2.644 1
10.08 -2.560 -2.402 -2.617 1
10.28 -2.793 -2.619 -2.851 1
10.48 -3.136 -2.922 -3.205 1
10.68 -3.395 -3.136 -3.501 1
10.88 -3.437 -3.167 -3.553 1
11.08 -3.659 -3.329 -3.840 1
11.28 -4.136 -3.630 -4.541 1
11.48 -4.437 -3.381 -5.523 1
# 8 3.5 4.5 0.24 0.7 Santini 2012
10.22 -2.796 -2.550 -2.914 1
10.42 -3.175 -2.947 -3.250 1
10.62 -3.498 -3.209 -3.631 1
10.82 -3.924 -3.482 -4.240 1
11.02 -4.100 -3.590 -4.511 1
11.22 -3.924 -3.479 -4.244 1
11.42 -4.100 -3.508 -4.609 1
11.82 -4.401 -2.747 -6.074 1
# 15 0.2 0.5 0.0 0.7 Ilbert 2013
8.075 -1.602 -1.551 -1.660 1
8.360 -1.623 -1.573 -1.679 1
8.645 -1.738 -1.688 -1.794 1
8.930 -1.842 -1.793 -1.898 1
9.215 -1.969 -1.919 -2.025 1
9.500 -2.096 -2.046 -2.152 1
9.785 -2.208 -2.157 -2.265 1
10.070 -2.284 -2.233 -2.342 1
10.355 -2.330 -2.278 -2.390 1
10.640 -2.399 -2.345 -2.462 1
10.925 -2.579 -2.520 -2.647 1
11.210 -2.955 -2.888 -3.034 1
11.495 -3.477 -3.393 -3.581 1
11.780 -4.227 -4.093 -4.423 1
12.065 -5.217 -4.899 -9.117 1
# 13 0.5 0.8 0.0 0.7 Ilbert 2013
8.800 -1.944 -1.906 -1.986 1
9.050 -1.997 -1.960 -2.039 1
9.300 -2.110 -2.072 -2.152 1
